timestamp[ns],x[rad/s],y[rad/s],z[rad/s]
865507513471367,0.6842919,1.3100867,1.4558885
865507515472667,0.7624826,0.89103305,1.25919
865507517474000,0.7960802,0.57277226,1.1706145
865507519475366,0.88648826,0.06941933,0.9989614
865507521478532,0.98850274,0.07430626,0.8028737
865507523479832,1.0227112,0.040708672,0.7002483
865507525481832,1.0874629,-0.025875641,0.5133235
865507527483465,1.1619885,0.04987165,0.35083336
865507529485098,1.2016947,-0.033206023,0.24820799
865507531486464,1.25484,-0.41927287,-0.026070507
865507533488130,1.2658355,-0.71187735,-0.32600534
865507535489730,1.2530074,-0.8047288,-0.45856312
865507537495330,1.1968077,-0.71309906,-0.75910884
865507539489996,1.0068288,-0.622691,-1.0859218
865507541491629,0.6555812,-0.8597067,-1.3363764
865507543492995,0.47354335,-1.1859087,-1.4170107
865507545494561,0.14795218,-1.6434468,-1.5404054
865507547501994,-0.108611226,-1.7619547,-1.57889
865507549503660,-0.1935215,-1.7778372,-1.5654509
865507551504560,-0.3376857,-1.6862074,-1.4738212
865507553506193,-0.38594407,-1.6904835,-1.410902
865507555510493,-0.41282213,-1.9336078,-1.2667378
865507557508326,-0.39266357,-2.2927966,-1.0651523
865507559509692,-0.37494847,-2.313566,-0.9460336
865507561504925,-0.3554008,-2.241484,-0.6589269
865507563506258,-0.35295734,-1.9311643,-0.35593775
865507565507391,-0.38777664,-1.7039225,-0.20261057
865507567509057,-0.44641972,-1.4363636,0.116261095
865507569510690,-0.50506276,-1.284258,0.39603737
865507571512390,-0.5172801,-1.2445518,0.50660396
865507573513723,-0.48307163,-1.2146194,0.65321165
865507575518289,-0.45619354,-1.1852978,0.7002483
865507577519955,-0.42870462,-1.0948898,0.6935288
865507579521288,-0.3688398,-0.7876246,0.628777
865507581521088,-0.32913357,-0.35452116,0.5133235
865507583522754,-0.34562695,-0.15782253,0.44551745
865507585523687,-0.38411146,-0.017934393,0.32762048
865507587524920,-0.43725675,0.027269635,0.24576452
865507589526286,-0.45252836,0.033989154,0.2060583
865507591527619,-0.4305372,0.106682114,0.11931542
865507593528919,-0.37678108,0.15555133,0.0026401596
865507595530319,-0.3285227,0.16043827,-0.05294858
865507597527752,-0.2533863,0.31987408,-0.15007615
865507599529252,-0.15076092,0.34430867,-0.17267816
865507601530618,-0.11227642,0.35591513,-0.15923914
865507603531951,-0.013316251,0.41761252,-0.12930673
865507605533051,0.055100653,0.4756447,-0.13480452
865507607528617,0.055711523,0.474423,-0.12625241
865507609529950,0.0630419,0.6918911,-0.058446366
865507611531950,0.03127691,0.92646325,0.03745948
865507613533316,-0.015148847,1.0742928,0.08999389
865507615532016,-0.08356576,1.5208352,0.18223454
865507617533382,-0.13671103,1.7102034,0.25248405
865507619534715,-0.17519554,1.6649994,0.27691865
865507621536048,-0.2338386,1.4823507,0.28791422
865507623538314,-0.2704905,1.131714,0.2793621
865507625539714,-0.28209695,0.891644,0.26958826
865507627545914,-0.31386194,0.49702498,0.2530949
865507629547280,-0.32363582,0.38034976,0.25431663
865507631548613,-0.31202936,0.58071357,0.29280114
865507633550279,-0.25399715,1.0883425,0.35449854
865507635548745,-0.20879313,1.2972584,0.37954402
865507637550078,-0.091507,1.5587089,0.37099192
865507639551711,0.035552967,1.3168062,0.279973
865507641553077,0.09419603,1.1524833,0.23171464
865507643555510,0.15772602,0.44571233,0.19323012
865507645556910,0.22980812,-0.34474728,0.20300397
865507647559310,0.253021,-0.51578957,0.2023931
865507649560643,0.28112078,-0.3991143,0.1883432
865507651566843,0.31227493,-0.035649486,0.18101282
865507653568243,0.31227493,0.080414906,0.17612588
865507655573243,0.29394898,0.36507812,0.1480261
865507657574576,0.2878403,0.3039916,0.10954158
865507659576642,0.30555543,0.25512236,0.081441775
865507661577975,0.30860975,-0.027097372,0.012414004
865507663579308,0.30677712,-0.3251996,-0.059668094
865507665580974,0.2951707,-0.53533727,-0.087157026
865507667582307,0.26584914,-1.1242113,-0.11770029
865507669583640,0.21270388,-1.6776552,-0.12747413
865507671584640,0.13756746,-1.9384948,-0.10059607
865507673585973,0.10824593,-1.8322042,-0.06944194
865507675586973,0.059376713,-1.3587836,0.013635733
865507677588339,0.05326806,-0.9159063,0.053341977
865507679589672,0.07648094,0.12745154,0.066781014
865507681591005,0.10335901,0.60881335,-0.009577146
865507683591438,0.11679804,0.4884729,-0.06760935
865507685597771,0.14428699,-0.24395452,-0.17939769
865507687594237,0.1931562,-1.1914065,-0.27774698
865507689595537,0.22675379,-1.5457084,-0.3211184
865507691596870,0.26462743,-1.4669068,-0.41213733
865507693598170,0.2792882,-1.1462026,-0.49460417
865507695599503,0.26951435,-0.8725349,-0.5196496
865507697600836,0.21453649,-0.5579393,-0.5330887
865507699602202,0.17116505,-0.45592478,-0.49093896
865507701609635,0.13756746,-0.45470303,-0.45917398
865507703609868,0.077702664,-0.5390024,-0.3846484
865507705611234,-0.00842933,-0.4418749,-0.3272271
865507707611600,-0.03958346,-0.355132,-0.2936295
865507709612933,-0.066461526,0.040097807,-0.22215825
865507711609433,-0.095783055,0.27833527,-0.14702182
865507713610766,-0.09944825,0.28994167,-0.11098077
865507715608432,-0.1037243,0.31010026,-0.0859353
865507717609798,-0.08295489,0.2038097,-0.06333329
865507719610431,-0.081122294,0.11706682,-0.054170307
865507721611697,-0.081122294,-0.06680361,-0.056002904
865507723613063,-0.10311344,-0.02343218,-0.08654617
865507725614396,-0.091507,0.0718628,-0.11036991
865507727615429,-0.122661136,0.42249945,-0.16840212
865507729616795,-0.16786516,0.48053163,-0.22032565
865507731618128,-0.17763901,0.5654419,-0.24598199
865507733619428,-0.12815893,0.93012846,-0.30645764
865507735623561,-0.095783055,1.6790494,-0.3791506
865507737624594,-0.10800037,1.9991426,-0.4005309
865507739625627,-0.093950465,2.741344,-0.3376118
865507741626693,-0.07012672,3.1860538,-0.2704166
865507743628026,-0.0041532726,3.7223935,-0.16962384
865507745624059,-0.025533555,3.3851957,-0.07738318
865507747625125,-0.0493573,2.537315,-0.0297357
865507749626191,-0.03164221,0.4677035,0.04356813
865507751627491,0.05448979,-0.9311779,0.074111395
865507753628591,0.10824593,-1.139483,0.07350053
865507755629624,0.14734131,-0.8713131,0.09976773
865507757630957,0.14306524,-0.104066394,0.16085427
865507759632423,0.14306524,0.91852206,0.21399952
865507761627656,0.1528391,1.2844303,0.23843414
865507763631322,0.14978477,1.5385503,0.279973
865507765632655,0.10213728,1.3778927,0.27814037
865507767634021,-0.018814038,0.7480906,0.25859272
865507769635387,-0.10311344,-0.39667085,0.2726426
865507771636720,-0.13854362,-0.8804761,0.25920355
865507773638053,-0.19168891,-1.2952536,0.19628444
865507775646053,-0.26193842,-1.1669719,0.09793513
865507777647319,-0.2704905,-1.0814508,0.064337544
865507779648652,-0.25094283,-0.6074194,0.019744387
865507781651185,-0.20085189,-0.29404548,-0.031568296
865507783652518,-0.16664343,-0.17492676,-0.06944194
865507785653851,-0.14831747,-0.1162837,-0.1543522
865507787655517,-0.12205026,-0.28915858,-0.2160496
865507789656850,-0.1318241,-0.55488497,-0.21543874
865507791658183,-0.117163345,-0.8022853,-0.17084557
865507793659583,-0.1214394,-0.6501799,-0.13846971
865507795658416,-0.109832965,-0.56771314,-0.1158677
865507797659749,-0.056687683,-0.36124066,-0.10670472
865507799661115,-0.018814038,-0.26961088,-0.17023471
865507801663448,-0.018203173,-0.355132,-0.19772364
865507803664781,-0.08662008,-0.6306323,-0.18917152
865507805666447,-0.13976535,-0.5536632,-0.082880974
865507807668080,-0.15137179,-0.5243417,-0.00774455
865507809669713,-0.15870218,-0.38201007,0.10404379
865507811671079,-0.21184745,-0.39178392,0.13031098
865507813675545,-0.23872553,-0.50051796,0.13825224
865507815677178,-0.24300158,-0.65873206,0.20361482
865507817678544,-0.2216213,-0.66850585,0.31051624
865507819679744,-0.2075714,-0.54633284,0.3514442
865507821683610,-0.1813042,-0.036871217,0.37221363
865507823682643,-0.115941614,0.7053301,0.3587746
865507825688376,-0.06462893,1.1085011,0.34716815
865507827689709,0.0789244,1.5025091,0.32945305
865507829691042,0.221256,1.6063564,0.22010818
865507831692375,0.2511884,1.6094106,0.12420235
865507833693708,0.22064514,1.1518725,-0.03828781
865507835688408,0.1491739,0.1598274,-0.08349184
865507837689808,0.10091555,-0.4168294,-0.08471357
865507839690841,-0.017592307,-1.4247571,-0.08471357
865507841691074,-0.07318105,-1.7198049,-0.08227011
865507843692407,-0.19046718,-1.8664126,-0.05539204
865507845693773,-0.2918708,-1.62451,0.020966118
865507847695106,-0.31630543,-1.3215209,0.058839764
865507849696439,-0.327301,-0.44737265,0.08816129
865507851698505,-0.28392956,0.59415257,-0.0046902234
865507853705105,-0.21490178,1.3485712,-0.20933008
865507855706505,-0.23994724,1.6197953,-0.34249872
865507857708171,-0.35112473,2.1426961,-0.50437796
865507859709804,-0.45802614,2.2593713,-0.5501929
865507861710437,-0.549045,1.616741,-0.55630153
865507863711803,-0.5362169,0.12195375,-0.50682145
865507865713136,-0.4922346,-0.48952237,-0.49338242
865507867714469,-0.4555827,-0.4889115,-0.47444558
865507869715835,-0.36150944,-0.043590732,-0.3461639
865507871717201,-0.29797947,0.22396825,-0.26614052
865507873715701,-0.18435852,0.6387457,-0.1757325
865507875717067,-0.07440278,0.75053406,-0.1421349
865507877718400,-0.025533555,0.8470508,-0.09143309
865507879719733,0.020281337,0.84216386,0.075333126
865507881718566,-0.0059858686,0.5849896,0.26103616
865507883719899,-0.032253075,0.48175338,0.36671585
865507885716832,-0.041416053,0.087745294,0.58235127
865507887718198,0.0068423017,-0.16393118,0.67520285
865507889719531,0.021503067,-0.30259758,0.68070054
865507891720864,0.08197873,-0.13766399,0.64404863
865507893722230,0.13329141,0.17693162,0.63366395
865507895723596,0.16811073,0.42738637,0.63060963
865507897724929,0.19682139,0.91424596,0.58174044
865507899727062,0.18399322,0.6912801,0.49683014
865507901728395,0.17910631,0.48969465,0.46323255
865507903736261,0.19987571,-0.020377854,0.32945305
865507905737527,0.23591676,-0.25922617,0.16085427
865507907745227,0.2524101,-0.34169295,0.052731108
865507909746593,0.30983144,-0.086351305,-0.18428461
865507911752726,0.3306009,0.07980405,-0.44206974
865507913748792,0.3336552,0.23007691,-0.56118846
865507915753425,0.27562302,0.11340164,-0.75422186
865507917754758,0.19804312,-0.6856101,-0.83241266
865507919756091,0.16811073,-1.1187136,-0.839743
865507921757457,0.1387892,-1.5053912,-0.82874745
865507923758790,0.043494217,-0.97332764,-0.7676609
865507925760123,-0.06890499,-0.4785268,-0.7029092
865507927761489,-0.30714244,0.88125926,-0.44695666
865507929762822,-0.5276648,1.8085527,-0.07493973
865507931764155,-0.5692036,1.8922412,0.12298062
865507933765488,-0.6565574,1.1928005,0.4730064
865507935768254,-0.59363824,-0.731425,0.7460632
865507937769587,-0.513004,-1.6465011,0.8389147
865507939770620,-0.3144728,-2.80348,0.9812463
865507941771953,-0.046302974,-2.9323726,1.1357951
865507943773286,0.14123265,-2.7081847,1.1816101
865507945774652,0.77592164,-1.5768626,1.0423328
865507947775685,1.2285727,-0.8920826,0.62144667
865507949777018,1.3415829,-0.7937333,0.35449854
865507951778384,1.4796385,-0.45958996,-0.23926248
865507953779717,1.4955208,-0.37162536,-0.49826935
865507955780717,1.4148867,0.3125437,-0.8379104
865507957782083,1.2566726,0.8403313,-0.96802473
865507959782949,1.1137301,1.0529124,-0.96802473
865507961784282,0.8082975,0.98816067,-0.8146975
865507963780415,0.60610116,0.8085663,-0.7029092
865507965781815,0.53829503,0.87637234,-0.67969626
865507967776781,0.44544354,0.9099699,-0.599673
865507969778047,0.39840692,0.8317792,-0.45428705
865507971773880,0.4124568,0.7908512,-0.3791506
865507973775213,0.46315864,0.6124785,-0.27652526
865507975774113,0.5211909,0.3320914,-0.23620814
865507977775446,0.5584536,0.25084633,-0.22826691
865507979776812,0.606712,0.5306226,-0.19894537
865507981778145,0.5144713,1.0981164,-0.12625241
865507983780478,0.4149003,1.3058106,-0.045618195
865507985781844,0.22675379,1.2948151,0.20728001
865507987783177,0.09969382,0.6815063,0.41069815
865507989785110,0.049602866,0.279557,0.46078908
865507991786476,-0.032253075,-0.14194003,0.45040438
865507993789442,-0.08784181,-0.2128004,0.41069815
865507995789342,-0.115941614,-0.28488252,0.41253072
865507997795208,-0.17580642,-0.41072074,0.43574363
865507999796874,-0.23628207,-0.28060645,0.43513274
865508001798207,-0.2533863,-0.09551428,0.42535892
865508003799573,-0.31630543,0.42921898,0.3758788
865508005800606,-0.42259598,0.8513268,0.3007424
865508007802239,-0.50200844,0.9484544,0.26164705
865508009803605,-0.63456625,0.6216415,0.20178223
865508011804938,-0.6956527,-0.1004012,0.1443609
865508013806271,-0.6748833,-0.49440926,0.096102536
865508015807937,-0.6009686,-1.1425374,-0.041953
865508017815737,-0.50689536,-1.2628778,-0.2319321
865508019817070,-0.47146517,-1.284258,-0.31195545
865508021818436,-0.41282213,-0.9140737,-0.409083
865508023818469,-0.35112473,-0.3288648,-0.3797615
865508025821169,-0.31080762,-0.012436605,-0.354716
865508027822535,-0.24239072,0.38218233,-0.31500977
865508029823935,-0.19229977,0.16165999,-0.2862991
865508031825268,-0.17763901,-0.05336458,-0.2899643
865508033827668,-0.17580642,-0.8432133,-0.29118603
865508035828134,-0.17030862,-1.1718589,-0.2581993
865508037829467,-0.18374765,-1.1449807,-0.24170594
865508039830800,-0.23017341,-0.8297743,-0.20933008
865508041831833,-0.33829656,-0.49013323,-0.18184114
865508043832166,-0.41098952,-0.27877387,-0.17878681
865508045833499,-0.68221366,-0.013658335,-0.109148175
865508047834832,-0.9100664,-0.08451871,0.08999389
865508049835598,-1.002918,-0.037482083,0.22804944
865508051836931,-1.0945477,0.13294932,0.5450885
865508053836664,-1.0743892,0.25145718,0.7130764
865508055838030,-0.99925274,0.5165727,1.0044591
865508057840030,-0.87769055,0.43838197,1.1443473
865508059841363,-0.8147714,0.26428533,1.1406821
865508061848429,-0.6608334,-0.19264184,1.086315
865508063849762,-0.50567365,-0.1883658,0.9836898
865508065851395,-0.4537501,-0.086351305,0.89877945
865508067852728,-0.42442855,0.24901372,0.67520285
865508069854061,-0.40304828,0.6124785,0.43207842
865508071855327,-0.38533318,0.72182345,0.29890978
865508073856360,-0.42626116,0.7981816,-0.009577146
865508075861560,-0.5111714,0.50679886,-0.29424036
865508077856426,-0.5301083,0.41150388,-0.40541783
865508079857759,-0.54782337,0.41028214,-0.61005765
865508081859092,-0.54660165,0.48175338,-0.7395611
865508083860425,-0.52216697,0.5129075,-0.7792673
865508085860425,-0.44580883,0.64974135,-0.82996917
865508087861758,-0.38227886,0.5672745,-0.80858886
865508089863091,-0.3376857,0.4414363,-0.77682394
865508091864457,-0.22284304,0.23862901,-0.68580496
865508093864423,-0.09639393,0.007111083,-0.59417516
865508095865789,-0.047524706,-0.12544668,-0.54408425
865508097867155,0.017837875,-0.39178392,-0.40847215
865508099868488,0.06059844,-0.40583384,-0.2441494
865508101870121,0.077091806,-0.27571952,-0.15679567
865508103871487,0.06976142,-0.015490931,0.02707477
865508105872520,0.06365277,-0.09917948,0.2060583
865508107873853,0.07403748,-0.30198672,0.2793621
865508109875186,0.09419603,-0.8737566,0.36366153
865508111876519,0.13268054,-1.4363636,0.3832092
865508113878652,0.15406083,-1.4510243,0.38076574
865508115879985,0.16872159,-1.1926283,0.39848083
865508117876151,0.18888015,-0.772353,0.4223046
865508119877184,0.19193447,-0.6275779,0.4290241
865508121872817,0.26829264,-0.4785268,0.35266596
865508123874150,0.24935581,0.16776864,0.11870456
865508125875516,0.16627814,0.5025228,0.0148574645
865508127876882,-0.0059858686,1.0993382,0.03990294
865508129878215,-0.0212575,1.7236425,0.24515365
865508131879648,0.0013445143,1.9148433,0.32945305
865508133881314,0.051435463,1.63018,0.3642724
865508135882314,0.11557632,0.40661696,0.23782328
865508137883680,0.16016948,-0.2531175,0.15046954
865508139885046,0.284786,-1.2500496,0.030739961
865508141886379,0.39901778,-1.4791241,-0.012020606
865508143890879,0.4338371,-1.3441228,-0.03828781
865508145892145,0.4320045,-0.7350902,-0.09387655
865508147897511,0.34220734,-0.22196338,-0.0981526
865508149898544,0.25546446,-0.0020518964,-0.06638761
865508151899877,0.062431037,0.3950105,0.03196169
865508153901243,-0.09028527,0.1964793,0.17795847
865508155902309,-0.1794716,-0.12789014,0.26653394
865508157903642,-0.25277543,-0.7326467,0.38687438
865508159904942,-0.16664343,-0.6959948,0.40825468
865508161906108,-0.11227642,-0.46875292,0.41191986
865508163907441,0.014172684,-0.08512957,0.429635
865508165909074,0.07953526,0.10973644,0.45101526
865508167910440,0.23652764,0.6815063,0.474839
865508169911473,0.42772844,0.87515056,0.4888889
865508171912806,0.51386046,0.6992214,0.5011062
865508173913372,0.6812376,0.50740975,0.44612834
865508175914572,0.78080857,0.23679642,0.30868366
865508177915605,0.8168496,0.20808576,0.23660155
865508179916971,0.89015347,0.29910466,0.07899831
865508181918971,0.92314017,0.5489485,-0.13908058
865508183920371,0.9048142,0.53306603,-0.2667514
865508185921404,0.8211257,0.19098152,-0.4970476
865508187922670,0.6849027,0.19770104,-0.6772529
865508189923703,0.5951055,0.23923987,-0.7328416
865508191924769,0.43444797,0.315598,-0.74444807
865508193926035,0.24385801,0.6259176,-0.72001344
865508195923535,0.16078036,0.73648417,-0.6961897
865508197924801,0.01600528,0.8146749,-0.61433375
865508199925834,-0.098226525,0.75847536,-0.4530653
865508201927167,-0.10800037,0.7792448,-0.33577916
865508203925367,-0.10677864,0.7859643,-0.09265482
865508205928900,-0.08723095,0.5165727,0.0844961
865508207926233,-0.07806797,0.34675217,0.15230215
865508209927899,-0.057909418,0.20136623,0.2512623
865508211929232,-0.07623538,-0.0032736268,0.39848083
865508213930898,-0.08356576,0.040097807,0.48216936
865508215932531,-0.15015008,0.3760737,0.63060963
865508217933864,-0.19657582,0.5892657,0.76316744
865508219934930,-0.18863459,0.7230452,0.7998193
865508221939696,-0.16114564,0.6979997,0.77660644
865508223943962,-0.081122294,0.42982984,0.6122837
865508225945262,-0.052411627,0.13539277,0.48461282
865508227946528,-0.03408567,-0.2286829,0.20422569
865508229947961,-0.0212575,-0.278163,-0.019961854
